location,state,zone,terrain_type,latitude,longitude,elevation_m,date,tmax_c,tmin_c,rh_max_pct,rh_min_pct,wind_speed_kmph,pressure_hpa,normal_tmax_c,normal_tmin_c,departure_tmax_c,heatwave_flag,warm_night_flag,severity,alert_color,data_corrected_flag,year,month,month_name,day,day_of_year,season,mean_temp_c,diurnal_temp_range_c,rh_mean_pct,departure_tmin_c,tmax_category,wind_category,pressure_category
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,30-11-2019,11.3,-0.8,71.4,48.6,4.5,1004.6,11.1,-0.9,0.2,0,0,NONE,GREEN,0,2019,11,November,30,334,Post-Monsoon,5.2,12.1,60,0.1,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,01-12-2019,10.7,-3.4,72.8,41,13.5,1008.5,10,-2,0.7,0,0,NONE,GREEN,0,2019,12,December,1,335,Winter,3.6,14.1,56.9,-1.4,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,02-12-2019,10.9,-2.2,70.3,54.1,8.7,1005.9,10,-2,0.9,0,0,NONE,GREEN,0,2019,12,December,2,336,Winter,4.4,13.1,62.2,-0.2,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,03-12-2019,6.7,-2.2,72,42.6,9.1,1010.5,10,-2,-3.3,0,0,NONE,GREEN,0,2019,12,December,3,337,Winter,2.2,8.9,57.3,-0.2,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,04-12-2019,9.8,-2,69.3,47.8,8.2,1014.9,10,-2,-0.2,0,0,NONE,GREEN,0,2019,12,December,4,338,Winter,3.9,11.8,58.6,0,Cool,Light,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,05-12-2019,10.3,-2.7,65.9,46.9,12.8,1005.6,10,-2,0.3,0,0,NONE,GREEN,0,2019,12,December,5,339,Winter,3.8,13,56.4,-0.7,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,06-12-2019,7.9,-2.4,72.5,45.9,13.6,1010.6,10,-2,-2.1,0,0,NONE,GREEN,0,2019,12,December,6,340,Winter,2.8,10.3,59.2,-0.4,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,07-12-2019,8.8,-3.6,72.1,46.5,11,1006.5,10,-2,-1.2,0,0,NONE,GREEN,0,2019,12,December,7,341,Winter,2.6,12.4,59.3,-1.6,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,08-12-2019,8,-2.2,70.7,37.6,10.3,1016.1,10,-2,-2,0,0,NONE,GREEN,0,2019,12,December,8,342,Winter,2.9,10.2,54.2,-0.2,Cool,Light,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,09-12-2019,9.8,-1.5,67.1,47,9.7,1008.2,10,-2,-0.2,0,0,NONE,GREEN,0,2019,12,December,9,343,Winter,4.2,11.3,57,0.5,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,10-12-2019,10.1,-1.8,68.5,38.3,9.3,1007.9,10,-2,0.1,0,0,NONE,GREEN,0,2019,12,December,10,344,Winter,4.1,11.9,53.4,0.2,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,11-12-2019,8.2,-2.1,67.3,45.7,10,1004.4,10,-2,-1.8,0,0,NONE,GREEN,0,2019,12,December,11,345,Winter,3,10.3,56.5,-0.1,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,12-12-2019,8,-1.7,66.3,47.7,16.8,1014.5,10,-2,-2,0,0,NONE,GREEN,0,2019,12,December,12,346,Winter,3.2,9.7,57,0.3,Cool,Moderate,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,13-12-2019,7.1,-4.6,67,42,16.6,1011.9,10,-2,-2.9,0,0,NONE,GREEN,0,2019,12,December,13,347,Winter,1.2,11.7,54.5,-2.6,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,14-12-2019,10.1,-0.3,70.1,47.5,6.4,999.7,10,-2,0.1,0,0,NONE,GREEN,0,2019,12,December,14,348,Winter,4.9,10.4,58.8,1.7,Cool,Light,Low
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,15-12-2019,12.2,-2.8,70.9,42.8,11.6,1006.9,10,-2,2.2,0,0,NONE,GREEN,0,2019,12,December,15,349,Winter,4.7,15,56.8,-0.8,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,16-12-2019,8.9,-1.5,68.2,38.5,10.1,1009.4,10,-2,-1.1,0,0,NONE,GREEN,0,2019,12,December,16,350,Winter,3.7,10.4,53.4,0.5,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,17-12-2019,7.3,-0.6,73.3,52.7,6.6,1007.3,10,-2,-2.7,0,0,NONE,GREEN,0,2019,12,December,17,351,Winter,3.4,7.9,63,1.4,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,18-12-2019,9,-1.9,67.4,46.4,9.2,1007.8,10,-2,-1,0,0,NONE,GREEN,0,2019,12,December,18,352,Winter,3.6,10.9,56.9,0.1,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,19-12-2019,9.8,-3.1,72.6,50.8,12.5,1013.6,10,-2,-0.2,0,0,NONE,GREEN,0,2019,12,December,19,353,Winter,3.4,12.9,61.7,-1.1,Cool,Moderate,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,20-12-2019,11.2,-3.7,73.2,54.1,5.3,1010.3,10,-2,1.2,0,0,NONE,GREEN,0,2019,12,December,20,354,Winter,3.7,14.9,63.6,-1.7,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,21-12-2019,8.1,-1.7,75,43.1,6.1,1003.7,10,-2,-1.9,0,0,NONE,GREEN,0,2019,12,December,21,355,Winter,3.2,9.8,59,0.3,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,22-12-2019,11.4,-2.4,68.5,37.7,4.4,1007.1,10,-2,1.4,0,0,NONE,GREEN,0,2019,12,December,22,356,Winter,4.5,13.8,53.1,-0.4,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,23-12-2019,9.2,-2.6,69.2,50.5,5.7,1008.6,10,-2,-0.8,0,0,NONE,GREEN,0,2019,12,December,23,357,Winter,3.3,11.8,59.8,-0.6,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,24-12-2019,10.9,-1.6,74.2,53.2,10.6,1013.1,10,-2,0.9,0,0,NONE,GREEN,0,2019,12,December,24,358,Winter,4.6,12.5,63.7,0.4,Cool,Light,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,25-12-2019,7.8,-3.7,73.1,42.4,5.1,1007.9,10,-2,-2.2,0,0,NONE,GREEN,0,2019,12,December,25,359,Winter,2,11.5,57.8,-1.7,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,26-12-2019,10.9,-1.2,65.3,42.1,11.5,1007.5,10,-2,0.9,0,0,NONE,GREEN,0,2019,12,December,26,360,Winter,4.9,12.1,53.7,0.8,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,27-12-2019,9.2,-1.7,70.7,48.2,7.2,1003.8,10,-2,-0.8,0,0,NONE,GREEN,0,2019,12,December,27,361,Winter,3.7,10.9,59.4,0.3,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,28-12-2019,8.6,-2.3,79.5,59.6,20.6,1005.7,10,-2,-1.4,0,0,NONE,GREEN,0,2019,12,December,28,362,Winter,3.2,10.9,69.6,-0.3,Cool,Strong,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,29-12-2019,9.2,-2.3,65.8,31.6,15.5,1010.8,10,-2,-0.8,0,0,NONE,GREEN,0,2019,12,December,29,363,Winter,3.4,11.5,48.7,-0.3,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,30-12-2019,9.8,-0.9,69.2,41,8.6,1001.6,10,-2,-0.2,0,0,NONE,GREEN,0,2019,12,December,30,364,Winter,4.4,10.7,55.1,1.1,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,31-12-2019,9.9,-1.7,66.1,45.9,10.1,1011.8,10,-2,-0.1,0,0,NONE,GREEN,0,2019,12,December,31,365,Winter,4.1,11.6,56,0.3,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,01-01-2020,5.1,-2.5,70.4,51.2,18.4,1006.9,11.1,-0.9,-6,0,0,NONE,GREEN,0,2020,1,January,1,1,Winter,1.3,7.6,60.8,-1.6,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,02-01-2020,9.6,0.3,66,34.4,8.6,1013.4,11.1,-0.9,-1.5,0,0,NONE,GREEN,0,2020,1,January,2,2,Winter,5,9.3,50.2,1.2,Cool,Light,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,03-01-2020,9.2,-1.1,74.2,44.3,15.5,1001.6,11.1,-0.9,-1.9,0,0,NONE,GREEN,0,2020,1,January,3,3,Winter,4,10.3,59.2,-0.2,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,04-01-2020,8.2,-1,74.7,52.1,10.2,1012.9,11.1,-0.9,-2.9,0,0,NONE,GREEN,0,2020,1,January,4,4,Winter,3.6,9.2,63.4,-0.1,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,05-01-2020,10.5,-3,72.2,39.8,7.6,1011.9,11.1,-0.9,-0.6,0,0,NONE,GREEN,0,2020,1,January,5,5,Winter,3.8,13.5,56,-2.1,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,06-01-2020,11.6,-0.6,70.9,48.1,4.5,1004.9,11.1,-0.9,0.5,0,0,NONE,GREEN,0,2020,1,January,6,6,Winter,5.5,12.2,59.5,0.3,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,07-01-2020,12.2,-0.2,80.8,50.6,4.5,1008.7,11.1,-0.9,1.1,0,0,NONE,GREEN,0,2020,1,January,7,7,Winter,6,12.4,65.7,0.7,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,08-01-2020,10,-2.5,73.7,49.1,9.7,1005.6,11.1,-0.9,-1.1,0,0,NONE,GREEN,0,2020,1,January,8,8,Winter,3.8,12.5,61.4,-1.6,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,09-01-2020,10.4,-0.8,68.2,46.4,9.2,1008.1,11.1,-0.9,-0.7,0,0,NONE,GREEN,0,2020,1,January,9,9,Winter,4.8,11.2,57.3,0.1,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,10-01-2020,9.5,-0.5,67.3,46,8.6,1008.8,11.1,-0.9,-1.6,0,0,NONE,GREEN,0,2020,1,January,10,10,Winter,4.5,10,56.6,0.4,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,11-01-2020,11.2,-1.1,66.3,32.5,14.7,1007.7,11.1,-0.9,0.1,0,0,NONE,GREEN,0,2020,1,January,11,11,Winter,5,12.3,49.4,-0.2,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,12-01-2020,12.2,-1.9,70.4,51.4,12,1007.7,11.1,-0.9,1.1,0,0,NONE,GREEN,0,2020,1,January,12,12,Winter,5.1,14.1,60.9,-1,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,13-01-2020,11.5,-2.3,70.9,39,11.2,1009.4,11.1,-0.9,0.4,0,0,NONE,GREEN,0,2020,1,January,13,13,Winter,4.6,13.8,55,-1.4,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,14-01-2020,11.4,-2,72.5,57.4,17.5,1003.8,11.1,-0.9,0.3,0,0,NONE,GREEN,0,2020,1,January,14,14,Winter,4.7,13.4,65,-1.1,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,15-01-2020,7.7,-2.4,71.9,41.2,9,1009.2,11.1,-0.9,-3.4,0,0,NONE,GREEN,0,2020,1,January,15,15,Winter,2.7,10.1,56.6,-1.5,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,16-01-2020,11.5,1.4,67,44.2,17.5,1011.2,11.1,-0.9,0.4,0,0,NONE,GREEN,0,2020,1,January,16,16,Winter,6.4,10.1,55.6,2.3,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,17-01-2020,9.3,-3.1,83.5,65.8,17.7,1008,11.1,-0.9,-1.8,0,0,NONE,GREEN,0,2020,1,January,17,17,Winter,3.1,12.4,74.6,-2.2,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,18-01-2020,12.4,-1.8,63.6,33,13.1,1013.8,11.1,-0.9,1.3,0,0,NONE,GREEN,0,2020,1,January,18,18,Winter,5.3,14.2,48.3,-0.9,Cool,Moderate,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,19-01-2020,9.8,-0.3,73.9,52.4,7,1010.4,11.1,-0.9,-1.3,0,0,NONE,GREEN,0,2020,1,January,19,19,Winter,4.8,10.1,63.2,0.6,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,20-01-2020,15.1,-3,68,36.3,10.2,1009,11.1,-0.9,4,0,0,NONE,YELLOW,0,2020,1,January,20,20,Winter,6,18.1,52.2,-2.1,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,21-01-2020,11.6,-1.2,74.5,51.2,11.1,1014.3,11.1,-0.9,0.5,0,0,NONE,GREEN,0,2020,1,January,21,21,Winter,5.2,12.8,62.8,-0.3,Cool,Light,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,22-01-2020,12.1,-1.7,61.4,29.1,12,1006.6,11.1,-0.9,1,0,0,NONE,GREEN,0,2020,1,January,22,22,Winter,5.2,13.8,45.2,-0.8,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,23-01-2020,8.3,-1.4,71.9,52.5,0.9,1005.9,11.1,-0.9,-2.8,0,0,NONE,GREEN,0,2020,1,January,23,23,Winter,3.4,9.7,62.2,-0.5,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,24-01-2020,10.6,-3.4,67.6,51.4,14.4,1012.4,11.1,-0.9,-0.5,0,0,NONE,GREEN,0,2020,1,January,24,24,Winter,3.6,14,59.5,-2.5,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,25-01-2020,10.2,-1.1,61.7,32.8,11.6,1005.4,11.1,-0.9,-0.9,0,0,NONE,GREEN,0,2020,1,January,25,25,Winter,4.6,11.3,47.2,-0.2,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,26-01-2020,9.7,-0.6,73.9,42.2,8.7,1007.2,11.1,-0.9,-1.4,0,0,NONE,GREEN,0,2020,1,January,26,26,Winter,4.6,10.3,58,0.3,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,27-01-2020,4.4,-3.9,77.7,51,11.3,1016.3,11.1,-0.9,-6.7,0,0,NONE,GREEN,0,2020,1,January,27,27,Winter,0.3,8.3,64.4,-3,Cool,Light,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,28-01-2020,11.5,-1.3,70.7,36.5,9.2,997,11.1,-0.9,0.4,0,0,NONE,GREEN,0,2020,1,January,28,28,Winter,5.1,12.8,53.6,-0.4,Cool,Light,Low
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,29-01-2020,11.4,-1,71.8,39.4,13.2,1007.4,11.1,-0.9,0.3,0,0,NONE,GREEN,0,2020,1,January,29,29,Winter,5.2,12.4,55.6,-0.1,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,30-01-2020,10.5,-1.3,74.8,48.7,15.6,1014.8,11.1,-0.9,-0.6,0,0,NONE,GREEN,0,2020,1,January,30,30,Winter,4.6,11.8,61.8,-0.4,Cool,Moderate,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,31-01-2020,12.1,-1.8,67.5,51.8,17.2,1009.7,11.1,-0.9,1,0,0,NONE,GREEN,0,2020,1,January,31,31,Winter,5.1,13.9,59.6,-0.9,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,01-02-2020,13.7,2.1,70,36.2,8.9,1012.4,14,2.3,-0.3,0,0,NONE,GREEN,0,2020,2,February,1,32,Winter,7.9,11.6,53.1,-0.2,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,02-02-2020,13.6,1.8,65.6,41,14.8,1008.1,14,2.3,-0.4,0,0,NONE,GREEN,0,2020,2,February,2,33,Winter,7.7,11.8,53.3,-0.5,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,03-02-2020,12.7,2.9,65.4,48.8,9,1008.9,14,2.3,-1.3,0,0,NONE,GREEN,0,2020,2,February,3,34,Winter,7.8,9.8,57.1,0.6,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,04-02-2020,12.7,2,61.5,45.7,13.9,1012.2,14,2.3,-1.3,0,0,NONE,GREEN,0,2020,2,February,4,35,Winter,7.4,10.7,53.6,-0.3,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,05-02-2020,13.3,3.3,67,39.3,10,1012.6,14,2.3,-0.7,0,0,NONE,GREEN,0,2020,2,February,5,36,Winter,8.3,10,53.2,1,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,06-02-2020,15.1,1.4,71.6,39.1,10.9,1009.7,14,2.3,1.1,0,0,NONE,GREEN,0,2020,2,February,6,37,Winter,8.2,13.7,55.4,-0.9,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,07-02-2020,16.1,2.9,65.7,39.3,13.8,1007,14,2.3,2.1,0,0,NONE,GREEN,0,2020,2,February,7,38,Winter,9.5,13.2,52.5,0.6,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,08-02-2020,14.7,1.6,78.8,62.6,7,1009.6,14,2.3,0.7,0,0,NONE,GREEN,0,2020,2,February,8,39,Winter,8.2,13.1,70.7,-0.7,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,09-02-2020,15.3,4.7,69.3,51.7,13.7,1008.1,14,2.3,1.3,0,0,NONE,GREEN,0,2020,2,February,9,40,Winter,10,10.6,60.5,2.4,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,10-02-2020,15,3.1,78.5,59,11.7,1010.6,14,2.3,1,0,0,NONE,GREEN,0,2020,2,February,10,41,Winter,9,11.9,68.8,0.8,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,11-02-2020,13.8,2,70.3,37.9,13.8,1009.3,14,2.3,-0.2,0,0,NONE,GREEN,0,2020,2,February,11,42,Winter,7.9,11.8,54.1,-0.3,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,12-02-2020,13.8,2.4,61.2,37,13.1,1012.6,14,2.3,-0.2,0,0,NONE,GREEN,0,2020,2,February,12,43,Winter,8.1,11.4,49.1,0.1,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,13-02-2020,13.4,1.8,68,39.2,11.2,1009.6,14,2.3,-0.6,0,0,NONE,GREEN,0,2020,2,February,13,44,Winter,7.6,11.6,53.6,-0.5,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,14-02-2020,14.1,2.9,68.4,43.3,4.7,1007.7,14,2.3,0.1,0,0,NONE,GREEN,0,2020,2,February,14,45,Winter,8.5,11.2,55.8,0.6,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,15-02-2020,13.8,1.5,69.8,37.8,15.9,1004.9,14,2.3,-0.2,0,0,NONE,GREEN,0,2020,2,February,15,46,Winter,7.6,12.3,53.8,-0.8,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,16-02-2020,10.7,3.3,59.6,28.7,9.1,1001.9,14,2.3,-3.3,0,0,NONE,GREEN,0,2020,2,February,16,47,Winter,7,7.4,44.2,1,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,17-02-2020,8.7,0.8,86.5,57.1,12.5,1005.3,14,2.3,-5.3,0,0,NONE,GREEN,0,2020,2,February,17,48,Winter,4.8,7.9,71.8,-1.5,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,18-02-2020,16.1,4.2,68.5,40.6,8.1,1001.2,14,2.3,2.1,0,0,NONE,GREEN,0,2020,2,February,18,49,Winter,10.2,11.9,54.6,1.9,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,19-02-2020,11.4,3.1,67.2,39.3,17.2,1005.6,14,2.3,-2.6,0,0,NONE,GREEN,0,2020,2,February,19,50,Winter,7.2,8.3,53.2,0.8,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,20-02-2020,11.6,0.4,62.9,43.7,5.8,1013.2,14,2.3,-2.4,0,0,NONE,GREEN,0,2020,2,February,20,51,Winter,6,11.2,53.3,-1.9,Cool,Calm,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,21-02-2020,12.7,4.3,74.2,55.6,13.9,1003.4,14,2.3,-1.3,0,0,NONE,GREEN,0,2020,2,February,21,52,Winter,8.5,8.4,64.9,2,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,22-02-2020,14,2.8,71.3,52.9,7.5,1009.2,14,2.3,0,0,0,NONE,GREEN,0,2020,2,February,22,53,Winter,8.4,11.2,62.1,0.5,Cool,Light,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,23-02-2020,14.7,3.6,59.6,32.6,6.5,1017.5,14,2.3,0.7,0,0,NONE,GREEN,0,2020,2,February,23,54,Winter,9.2,11.1,46.1,1.3,Cool,Light,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,24-02-2020,14.7,2.3,72,48.9,9.6,1013.3,14,2.3,0.7,0,0,NONE,GREEN,0,2020,2,February,24,55,Winter,8.5,12.4,60.4,0,Cool,Light,High
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,25-02-2020,11.3,0.5,74,57.1,4.7,1009.8,14,2.3,-2.7,0,0,NONE,GREEN,0,2020,2,February,25,56,Winter,5.9,10.8,65.6,-1.8,Cool,Calm,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,26-02-2020,13,2.1,74.4,43.2,13.1,1006.3,14,2.3,-1,0,0,NONE,GREEN,0,2020,2,February,26,57,Winter,7.6,10.9,58.8,-0.2,Cool,Moderate,Normal
"Shimla AWS, Western Himalaya, Himachal Pradesh",Delhi,North,HILLY,31.1048,77.1734,2205,27-02-2020,11.6,2.6,63.5,38.8,7.7,1012.3,14,2.3,-2.4,0,0,NONE,GREEN,0,2020,2,February,27,58,Winter,7.1,9,51.2,0.3,Cool,Light,Normal
